location,date,total_cases,new_cases,total_deaths,new_deaths,gdp_per_capita,population
Iran,2020-05-12,109286.0,1683.0,6685.0,45.0,19082.62,83992953.0
Iran,2020-13-05,110767.0,1481.0,6733.0,48.0,19082.62,83992953.0
Iran,2020-05-14,112725.0,1958.0,6783.0,50.0,19082.62,83992953.0
Iran,2020-05-15,114533.0,1808.0,6854.0,71.0,19082.62,83992953.0
iran,2020-05-16,116635.0,2102.0,6902.0,48.0,19082.62,83992953.0
Iran,2020-05-17,118392.0,1757.0,6937.0,35.0,19082.62,83992953.0
Iran,2020-18-05,120198.0,1806.0,6988.0,51.0,19082.62,83992953.0
Iran,2020-05-19,122492.0,2294.0,7057.0,69.0,19082.62,83992953.0
Iran,2020-05-20,124603.0,2111.0,7119.0,62.0,19082.62,83992953.0
Iran,2020-05-21,126949.0,2346.0,7183.0,64.0,19082.62,83992953.0
Iran,2020-05-22,129341.0,2392.0,7249.0,66.0,19082.62,83992953.0
Iran,2020-23-05,131652.0,2311.0,7300.0,51.0,19082.62,83992953.0
Iran,2020-05-24,133521.0,1869.0,7359.0,59.0,19082.62,83992953.0
Iran,2020-05-25,135701.0,2180.0,7417.0,58.0,19082.62,83992953.0
Iran,2020-05-26,137724.0,2023.0,7451.0,34.0,19082.62,83992953.0
Iran,2020-05-27,139511.0,1787.0,7508.0,57.0,19082.62,83992953.0
Iran,2020-05-28,141591.0,2080.0,7564.0,56.0,19082.62,83992953.0
Iran,2020-05-29,143849.0,2258.0,7627.0,63.0,19082.62,83992953.0
Iran,2020-30-05,146668.0,2819.0,7677.0,50.0,19082.62,83992953.0
Iran,2020-05-31,148950.0,2282.0,7734.0,57.0,19082.62,83992953.0
Iran,2020-06-01,151466.0,2516.0,7797.0,63.0,19082.62,83992953.0
Iran,2020-06-02,154445.0,2979.0,7878.0,81.0,19082.62,83992953.0
Iran,2020-06-03,157562.0,3117.0,7942.0,64.0,19082.62,83992953.0
Iran,2020-06-04,160696.0,3134.0,8012.0,70.0,19082.62,83992953.0
Iran,2020-06-05,164270.0,3574.0,8071.0,59.0,19082.62,83992953.0
iran,2020-06-06,167156.0,2886.0,8134.0,63.0,19082.62,83992953.0
Iran,2020-06-07,169425.0,2269.0,8209.0,75.0,19082.62,83992953.0
iran,2020-06-08,171789.0,2364.0,8281.0,72.0,19082.62,83992953.0
Iran,2020-06-09,173832.0,2043.0,8351.0,70.0,19082.62,83992953.0
iran,2020-06-10,175927.0,2095.0,8425.0,74.0,19082.62,83992953.0
Iran,2020-06-11,177938.0,2011.0,8506.0,81.0,19082.62,83992953.0
Iran,2020-06-12,180176.0,2238.0,8584.0,78.0,19082.62,83992953.0
Iran,2020-06-13,182545.0,2369.0,8659.0,75.0,19082.62,83992953.0
Iran,2020-06-14,184955.0,2410.0,8730.0,71.0,19082.62,83992953.0
Iran,2020-15-06,187427.0,2472.0,8837.0,107.0,19082.62,83992953.0
Iran,2020-16-06,189876.0,2449.0,8950.0,113.0,19082.62,83992953.0
Iran,2020-17-06,192439.0,2563.0,9065.0,115.0,19082.62,83992953.0
Iran,2020-06-18,195051.0,2612.0,9185.0,120.0,19082.62,83992953.0
Iran,2020-19-06,197647.0,2596.0,9272.0,87.0,19082.62,83992953.0
Iran,2020-20-06,200262.0,2615.0,9392.0,120.0,19082.62,83992953.0
Iran,2020-06-21,202584.0,2322.0,9507.0,115.0,19082.62,83992953.0
Iran,2020-22-06,204952.0,2368.0,9623.0,116.0,19082.62,83992953.0
Iran,2020-06-23,207525.0,2573.0,9742.0,119.0,19082.62,83992953.0
Iran,2020-24-06,209970.0,2445.0,9863.0,121.0,19082.62,83992953.0
Iran,2020-06-25,212501.0,2531.0,9996.0,133.0,19082.62,83992953.0
Iran,2020-26-06,215096.0,2595.0,10130.0,134.0,19082.62,83992953.0
Iran,2020-27-06,217724.0,2628.0,10130.0,0.0,19082.62,83992953.0
Iran,2020-06-28,220180.0,2456.0,10364.0,234.0,19082.62,83992953.0
Iran,2020-29-06,222669.0,2489.0,10508.0,144.0,19082.62,83992953.0
Iran,2020-06-30,225205.0,2536.0,10670.0,162.0,19082.62,83992953.0
Iran,2020-07-01,227662.0,2457.0,10817.0,147.0,19082.62,83992953.0
Iran,2020-07-02,230211.0,2549.0,10958.0,141.0,19082.62,83992953.0
Iran,2020-07-03,232863.0,2652.0,11106.0,148.0,19082.62,83992953.0
Iran,2020-07-04,235429.0,2566.0,11260.0,154.0,19082.62,83992953.0
Iran,2020-07-05,237878.0,2449.0,11408.0,148.0,19082.62,83992953.0
Iran,2020-07-06,240438.0,2560.0,11571.0,163.0,19082.62,83992953.0
Iran,2020-07-07,243051.0,2613.0,11731.0,160.0,19082.62,83992953.0
Iran,2020-07-08,245688.0,2637.0,11931.0,200.0,19082.62,83992953.0
Iran,2020-07-09,248379.0,2691.0,12084.0,153.0,19082.62,83992953.0
Iran,2020-07-10,250458.0,2079.0,12305.0,221.0,19082.62,83992953.0
Iran,2020-07-11,252720.0,2262.0,12447.0,142.0,19082.62,83992953.0
Iran,2020-07-12,255117.0,2397.0,12635.0,188.0,19082.62,83992953.0
Iran,2020-13-07,257303.0,2186.0,12829.0,194.0,19082.62,83992953.0
Iran,2020-07-14,259652.0,2349.0,13032.0,203.0,19082.62,83992953.0
Italy,2019-12-31,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-01,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-02,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-03,0.0,0.0,0.0,0.0,35220.084,60461828.0
Itly,2020-01-04,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-05,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-06,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-07,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-08,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-09,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-10,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-11,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-12,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-13,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-14,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-15,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-16-01,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-17-01,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-18,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-19,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-20-01,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-21,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-22,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-23,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-24,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-25,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-26-01,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-27,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-28-01,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-29-01,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-30,0.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-01-31,3.0,3.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-01,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-02,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-03,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-04,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-05,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-06,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-07,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-08,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-09,3.0,0.0,0.0,0.0,35220.084,60461828.0
Itly,2020-02-10,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-11,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-12,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-13,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-14,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-15,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-16,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-17,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-18,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-19-02,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-20,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-21,3.0,0.0,0.0,0.0,35220.084,60461828.0
Italy,2020-22-02,17.0,14.0,0.0,0.0,35220.084,60461828.0
Italy,2020-02-23,79.0,62.0,2.0,2.0,35220.084,60461828.0
Italy,2020-02-24,132.0,53.0,2.0,0.0,35220.084,60461828.0
Italy,2020-25-02,229.0,97.0,6.0,4.0,35220.084,60461828.0
Italy,2020-02-26,322.0,93.0,11.0,5.0,35220.084,60461828.0
Italy,2020-02-27,400.0,78.0,12.0,1.0,35220.084,60461828.0
Itly,2020-02-28,650.0,250.0,17.0,5.0,35220.084,60461828.0
Italy,2020-02-29,888.0,238.0,21.0,4.0,35220.084,60461828.0
Italy,2020-03-01,1128.0,240.0,29.0,8.0,35220.084,60461828.0
Italy,2020-03-02,1689.0,561.0,,6.0,35220.084,60461828.0
Italy,2020-03-03,2036.0,347.0,52.0,17.0,35220.084,60461828.0
Italy,2020-03-04,2502.0,466.0,80.0,28.0,35220.084,60461828.0
Italy,2020-03-05,3089.0,587.0,107.0,27.0,35220.084,60461828.0
Italy,2020-03-06,3858.0,769.0,148.0,41.0,35220.084,60461828.0
Italy,2020-03-07,4636.0,778.0,197.0,49.0,35220.084,60461828.0
Italy,2020-03-08,5883.0,1247.0,233.0,36.0,35220.084,60461828.0
Italy,2020-03-09,7375.0,1492.0,366.0,133.0,35220.084,60461828.0
Italy,2020-03-10,9172.0,1797.0,464.0,98.0,35220.084,60461828.0
Italy,2020-03-11,10149.0,977.0,631.0,167.0,35220.084,60461828.0
Italy,2020-03-12,12462.0,2313.0,827.0,196.0,35220.084,60461828.0
Italy,2020-03-13,15113.0,2651.0,1016.0,189.0,35220.084,60461828.0
Italy,2020-03-14,17660.0,2547.0,1268.0,252.0,35220.084,60461828.0
Italy,2020-03-15,21157.0,3497.0,1441.0,173.0,35220.084,60461828.0
Italy,2020-03-16,23980.0,2823.0,1811.0,370.0,35220.084,60461828.0
Italy,2020-03-17,27980.0,4000.0,2158.0,347.0,35220.084,60461828.0
Italy,2020-03-18,31506.0,3526.0,2505.0,347.0,35220.084,60461828.0
Italy,2020-03-19,35713.0,4207.0,2978.0,473.0,35220.084,60461828.0
Italy,2020-20-03,41035.0,5322.0,3407.0,429.0,35220.084,60461828.0
Italy,2020-03-21,47021.0,5986.0,4032.0,625.0,35220.084,60461828.0
Italy,2020-03-22,53578.0,6557.0,4827.0,795.0,35220.084,60461828.0
Italy,2020-03-23,59138.0,5560.0,5476.0,649.0,35220.084,60461828.0
Italy,2020-03-24,63927.0,4789.0,6077.0,601.0,35220.084,60461828.0
Italy,2020-03-25,69176.0,5249.0,6820.0,743.0,35220.084,60461828.0
Italy,2020-03-26,74386.0,5210.0,7505.0,685.0,35220.084,60461828.0
Italy,2020-27-03,80539.0,6153.0,8165.0,660.0,35220.084,60461828.0
Italy,2020-03-28,86498.0,5959.0,9136.0,971.0,35220.084,60461828.0
Italy,2020-03-29,92472.0,5974.0,10023.0,887.0,35220.084,60461828.0
Italy,2020-03-30,97689.0,5217.0,10781.0,758.0,35220.084,60461828.0
Italy,2020-03-31,101739.0,4050.0,11591.0,810.0,35220.084,60461828.0
Italy,2020-04-01,105792.0,4053.0,12430.0,839.0,35220.084,60461828.0
Italy,2020-04-02,110574.0,4782.0,13157.0,727.0,35220.084,60461828.0
Italy,2020-04-03,115242.0,4668.0,13917.0,760.0,35220.084,60461828.0
Itly,2020-04-04,119827.0,4585.0,14681.0,764.0,35220.084,60461828.0
Italy,2020-04-05,124632.0,4805.0,15362.0,681.0,35220.084,60461828.0
Italy,2020-04-06,128948.0,4316.0,15889.0,527.0,35220.084,60461828.0
Italy,2020-04-07,132547.0,3599.0,16525.0,636.0,35220.084,60461828.0
Italy,2020-04-08,135586.0,3039.0,17129.0,604.0,35220.084,60461828.0
Italy,2020-04-09,139422.0,3836.0,17669.0,540.0,35220.084,60461828.0
Italy,2020-04-10,143626.0,4204.0,18281.0,612.0,35220.084,60461828.0
Italy,2020-04-11,147577.0,3951.0,18851.0,570.0,35220.084,60461828.0
Italy,2020-04-12,152271.0,4694.0,19470.0,619.0,35220.084,60461828.0
Italy,2020-13-04,156363.0,4092.0,19901.0,431.0,35220.084,60461828.0
Italy,2020-04-14,159516.0,3153.0,20465.0,564.0,35220.084,60461828.0
Italy,2020-04-15,162488.0,2972.0,21069.0,604.0,35220.084,60461828.0
Italy,2020-04-16,165155.0,2667.0,21647.0,578.0,35220.084,60461828.0
Itly,2020-04-17,168941.0,3786.0,22172.0,525.0,35220.084,60461828.0
Italy,2020-04-18,172434.0,3493.0,22747.0,575.0,35220.084,60461828.0
Italy,2020-04-19,175925.0,3491.0,23227.0,480.0,35220.084,60461828.0
Italy,2020-04-20,178972.0,3047.0,23660.0,433.0,35220.084,60461828.0
Italy,2020-04-21,181228.0,2256.0,24114.0,,35220.084,60461828.0
Italy,2020-04-22,183957.0,2729.0,24648.0,534.0,35220.084,60461828.0
Italy,2020-04-23,187327.0,3370.0,25085.0,437.0,35220.084,60461828.0
Italy,2020-04-24,189973.0,2646.0,25549.0,464.0,35220.084,60461828.0
Italy,2020-25-04,192994.0,3021.0,25969.0,420.0,35220.084,60461828.0
Itly,2020-04-26,195351.0,2357.0,26384.0,415.0,35220.084,60461828.0
Italy,2020-04-27,197675.0,2324.0,26644.0,260.0,35220.084,60461828.0
Itly,2020-04-28,199414.0,1739.0,26977.0,333.0,35220.084,60461828.0
Italy,2020-04-29,201505.0,2091.0,27359.0,382.0,35220.084,60461828.0
Italy,2020-04-30,203591.0,2086.0,27682.0,323.0,35220.084,60461828.0
Italy,2020-05-01,205463.0,1872.0,27967.0,285.0,35220.084,60461828.0
Italy,2020-05-02,207428.0,1965.0,28236.0,269.0,35220.084,60461828.0
Italy,2020-05-03,209328.0,1900.0,28710.0,474.0,35220.084,60461828.0
Italy,2020-05-04,210717.0,1389.0,28884.0,174.0,35220.084,60461828.0
Itly,2020-05-05,211938.0,1221.0,29079.0,195.0,35220.084,60461828.0
Italy,2020-05-06,213013.0,1075.0,29315.0,236.0,35220.084,60461828.0
Italy,2020-05-07,214457.0,1444.0,29684.0,369.0,35220.084,60461828.0
Italy,2020-05-08,215858.0,1401.0,29958.0,274.0,35220.084,60461828.0
Italy,2020-05-09,217185.0,1327.0,30201.0,243.0,35220.084,60461828.0
Italy,2020-05-10,218268.0,1083.0,30395.0,194.0,35220.084,60461828.0
Italy,2020-05-11,219070.0,802.0,30560.0,165.0,35220.084,60461828.0
Italy,2020-05-12,219814.0,744.0,30739.0,179.0,35220.084,60461828.0
Italy,2020-05-13,221216.0,1402.0,30911.0,172.0,35220.084,60461828.0
Italy,2020-05-14,222104.0,888.0,31106.0,195.0,35220.084,60461828.0
Italy,2020-15-05,223096.0,992.0,31368.0,262.0,35220.084,60461828.0
Italy,2020-05-16,223885.0,789.0,31610.0,242.0,35220.084,60461828.0
Italy,2020-05-17,224760.0,875.0,31763.0,153.0,35220.084,60461828.0
Italy,2020-05-18,225435.0,675.0,31908.0,145.0,35220.084,60461828.0
Itly,2020-05-19,225886.0,451.0,32007.0,99.0,35220.084,60461828.0
Italy,2020-05-20,226699.0,813.0,32169.0,162.0,35220.084,60461828.0
Italy,2020-05-21,227364.0,665.0,32330.0,161.0,35220.084,60461828.0
Italy,2020-05-22,228006.0,642.0,32486.0,156.0,35220.084,60461828.0
Italy,2020-05-23,228658.0,652.0,32616.0,130.0,35220.084,60461828.0
Itly,2020-05-24,229327.0,669.0,32735.0,119.0,35220.084,60461828.0
Italy,2020-05-25,229858.0,531.0,32785.0,50.0,35220.084,60461828.0
Italy,2020-26-05,230158.0,300.0,32877.0,92.0,35220.084,60461828.0
Italy,2020-05-27,230555.0,397.0,32955.0,78.0,35220.084,60461828.0
Italy,2020-05-28,231139.0,584.0,33072.0,117.0,35220.084,60461828.0
Italy,2020-29-05,231732.0,593.0,33142.0,70.0,35220.084,60461828.0
Italy,2020-30-05,232248.0,516.0,33229.0,87.0,35220.084,60461828.0
Italy,2020-05-31,232664.0,416.0,33340.0,111.0,35220.084,60461828.0
Italy,2020-06-01,233019.0,355.0,33415.0,75.0,35220.084,60461828.0
Italy,2020-06-02,233197.0,178.0,33475.0,60.0,35220.084,60461828.0
Italy,2020-06-03,233515.0,318.0,33530.0,55.0,35220.084,60461828.0
Italy,2020-06-04,233836.0,321.0,33601.0,71.0,35220.084,60461828.0
Italy,2020-06-05,234013.0,177.0,33689.0,88.0,35220.084,60461828.0
Italy,2020-06-06,234531.0,518.0,33774.0,85.0,35220.084,60461828.0
Italy,2020-06-07,234801.0,270.0,33846.0,72.0,35220.084,60461828.0
Italy,2020-06-08,234998.0,197.0,33899.0,53.0,35220.084,60461828.0
Italy,2020-06-09,235278.0,280.0,33964.0,65.0,35220.084,60461828.0
Italy,2020-06-10,235561.0,283.0,34043.0,79.0,35220.084,60461828.0
Italy,2020-06-11,235763.0,202.0,34114.0,71.0,35220.084,60461828.0
Italy,2020-06-12,236142.0,379.0,34167.0,53.0,35220.084,60461828.0
Italy,2020-06-13,236305.0,163.0,34223.0,56.0,35220.084,60461828.0
Italy,2020-06-14,236651.0,346.0,34301.0,78.0,35220.084,60461828.0
Italy,2020-06-15,236989.0,338.0,34345.0,44.0,35220.084,60461828.0
Italy,2020-06-16,237290.0,301.0,34371.0,26.0,35220.084,60461828.0
Italy,2020-06-17,237500.0,210.0,34405.0,34.0,35220.084,60461828.0
Italy,2020-06-18,237828.0,328.0,34448.0,43.0,35220.084,60461828.0
Italy,2020-06-19,238159.0,331.0,34514.0,66.0,35220.084,60461828.0
Itly,2020-06-20,238011.0,-148.0,34561.0,47.0,35220.084,60461828.0
Italy,2020-06-21,238275.0,264.0,34610.0,49.0,35220.084,60461828.0
Italy,2020-06-22,238499.0,224.0,34634.0,24.0,35220.084,60461828.0
Italy,2020-06-23,238720.0,221.0,34657.0,23.0,35220.084,60461828.0
Itly,2020-06-24,238833.0,113.0,34675.0,18.0,35220.084,60461828.0
Italy,2020-06-25,239410.0,577.0,34644.0,-31.0,35220.084,60461828.0
Italy,2020-26-06,239706.0,296.0,34678.0,34.0,35220.084,60461828.0
Italy,2020-27-06,239961.0,255.0,34708.0,30.0,35220.084,60461828.0
Italy,2020-06-28,240136.0,175.0,34716.0,8.0,35220.084,60461828.0
Italy,2020-29-06,240310.0,174.0,34738.0,22.0,35220.084,60461828.0
Italy,2020-06-30,240436.0,126.0,34744.0,6.0,35220.084,60461828.0
Italy,2020-07-01,240578.0,142.0,34767.0,23.0,35220.084,60461828.0
Italy,2020-07-02,240760.0,182.0,34788.0,21.0,35220.084,60461828.0
Italy,2020-07-03,240961.0,201.0,34818.0,30.0,35220.084,60461828.0
Italy,2020-07-04,241184.0,223.0,34833.0,15.0,35220.084,60461828.0
Italy,2020-07-05,241419.0,235.0,34854.0,21.0,35220.084,60461828.0
Italy,2020-07-06,241611.0,192.0,34861.0,7.0,35220.084,60461828.0
Italy,2020-07-07,241819.0,208.0,34869.0,8.0,35220.084,60461828.0
Italy,2020-07-08,241956.0,137.0,34899.0,30.0,35220.084,60461828.0
Italy,2020-07-09,242149.0,193.0,34914.0,15.0,35220.084,60461828.0
Italy,2020-07-10,242363.0,214.0,34926.0,12.0,35220.084,60461828.0
Italy,2020-07-11,242639.0,276.0,34938.0,12.0,35220.084,60461828.0
Italy,2020-07-12,242827.0,188.0,34945.0,7.0,35220.084,60461828.0
Italy,2020-07-13,243061.0,234.0,34954.0,9.0,35220.084,60461828.0
Italy,2020-07-14,243230.0,169.0,34967.0,13.0,35220.084,60461828.0
Spain,2019-12-31,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-01,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-02,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-03,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-04,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-05,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-06,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-07,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-08,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-09,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-10,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-11,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-12,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-13,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-14,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-15-01,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-16,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-17,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-18-01,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-19,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-20,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-21,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-22,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-23-01,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-24,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-25-01,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-26-01,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-27,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-28,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-29,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-30,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-01-31,0.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-01,1.0,1.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-02,1.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-03,1.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-04,1.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-05,1.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-06,1.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-07,1.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-08,1.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-09,1.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-10,2.0,1.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-11,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-12,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-13,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-14-02,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-15,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-16-02,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-17,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-18,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-19-02,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-20-02,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-21,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-22,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-23,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-24,2.0,0.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-25,3.0,1.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-26,9.0,6.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-27,17.0,8.0,0.0,0.0,34272.36,46754783.0
Spain,2020-02-28,35.0,18.0,0.0,0.0,34272.36,46754783.0
Spain,2020-29-02,54.0,19.0,0.0,0.0,34272.36,46754783.0
Spain,2020-03-01,82.0,28.0,0.0,0.0,34272.36,46754783.0
Spain,2020-03-02,136.0,54.0,0.0,0.0,34272.36,46754783.0
Spain,2020-03-03,192.0,56.0,0.0,0.0,34272.36,46754783.0
Spain,2020-03-04,267.0,75.0,0.0,0.0,34272.36,46754783.0
Spain,2020-03-05,348.0,81.0,1.0,1.0,34272.36,46754783.0
Spain,2020-03-06,531.0,183.0,3.0,2.0,34272.36,46754783.0
Spain,2020-03-07,764.0,233.0,5.0,2.0,34272.36,46754783.0
Spain,2020-03-08,1094.0,330.0,5.0,0.0,34272.36,46754783.0
Spain,2020-03-09,1527.0,433.0,5.0,0.0,34272.36,46754783.0
Spain,2020-03-10,2299.0,772.0,28.0,23.0,34272.36,46754783.0
Spain,2020-03-11,3274.0,975.0,35.0,7.0,34272.36,46754783.0
Spain,2020-03-12,4427.0,1153.0,47.0,12.0,34272.36,46754783.0
Spain,2020-03-13,5958.0,1531.0,84.0,37.0,34272.36,46754783.0
Spain,2020-03-14,7641.0,1683.0,121.0,37.0,34272.36,46754783.0
Spain,2020-15-03,9785.0,2144.0,136.0,15.0,34272.36,46754783.0
Spain,2020-03-16,11491.0,1706.0,288.0,152.0,34272.36,46754783.0
Spain,2020-03-17,13994.0,2503.0,309.0,21.0,34272.36,46754783.0
Spain,2020-03-18,17688.0,3694.0,491.0,182.0,34272.36,46754783.0
Spain,2020-03-19,21735.0,4047.0,598.0,107.0,34272.36,46754783.0
Spain,2020-20-03,26304.0,4569.0,767.0,169.0,34272.36,46754783.0
Spain,2020-03-21,31750.0,5446.0,1002.0,235.0,34272.36,46754783.0
Spain,2020-03-22,36616.0,4866.0,1326.0,324.0,34272.36,46754783.0
Spain,2020-03-23,41262.0,4646.0,1720.0,394.0,34272.36,46754783.0
Spain,2020-24-03,48953.0,7691.0,2182.0,462.0,34272.36,46754783.0
Spain,2020-25-03,57506.0,8553.0,2696.0,514.0,34272.36,46754783.0
Spain,2020-26-03,66460.0,8954.0,3434.0,738.0,34272.36,46754783.0
Spain,2020-03-27,75641.0,9181.0,4089.0,655.0,34272.36,46754783.0
Spain,2020-03-28,83885.0,8244.0,4858.0,769.0,34272.36,46754783.0
Spain,2020-29-03,90309.0,6424.0,5690.0,832.0,34272.36,46754783.0
Spain,2020-03-30,96122.0,5813.0,6528.0,838.0,34272.36,46754783.0
